ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	Tissue	Gender	group	direction
R-MMU-6806834	Signaling by MET	9/325	62/7574	0.145161290322581	3.38292803970223	3.98901428675628	0.00120024529751786	0.0195720160247346	0.0173387459857017	Cbl/Col1a1/Col1a2/Col3a1/Col5a1/Col5a2/Col5a3/Fn1/Ptprj	9	Skin	Female	XL	Down
R-MMU-397795	G-protein beta:gamma signalling	6/325	29/7574	0.206896551724138	4.82164456233422	4.3657240208083	0.00122492123843642	0.0195720160247346	0.0173387459857017	Arhgef6/Btk/Gng12/Gng2/Pik3r6/Plcb2	6	Skin	Female	XL	Down
R-MMU-210990	PECAM1 interactions	4/325	12/7574	0.333333333333333	7.76820512820513	4.96800939198456	0.00125260902558301	0.0195720160247346	0.0173387459857017	Inpp5d/Itgb3/Lyn/Ptpn6	4	Skin	Female	XL	Down
R-MMU-500792	GPCR ligand binding	20/325	227/7574	0.0881057268722467	2.05327007793968	3.41141271880037	0.00172291184896004	0.0260212925228233	0.023052126091798	Ackr3/Agtr2/Ccr5/Ccr6/Ccr8/Cd55/Cmklr1/Cnr2/Cxcl10/Cxcr6/F2rl2/Gng12/Gng2/Gpr18/Gpr65/Gpr68/Npy1r/Oxtr/P2ry10/Plppr4	20	Skin	Female	XL	Down
R-MMU-416700	Other semaphorin interactions	4/325	13/7574	0.307692307692308	7.17065088757396	4.71465200625721	0.00174863085753373	0.0260212925228233	0.023052126091798	Plxnc1/Ptprc/Sema4a/Sema6d	4	Skin	Female	XL	Down
R-MMU-913709	O-linked glycosylation of mucins	7/325	42/7574	0.166666666666667	3.88410256410256	3.96841241104597	0.00185233675471323	0.0264218472714118	0.0234069754353897	B4galt5/B4galt6/Galnt12/Galnt13/Galnt9/Gcnt1/St3gal1	7	Skin	Female	XL	Down
R-MMU-76005	Response to elevated platelet cytosolic Ca2+	12/325	106/7574	0.113207547169811	2.63825834542816	3.59641479815219	0.00186009804790739	0.0264218472714118	0.0234069754353897	F5/F8/Fermt3/Fn1/Gas6/Igf1/Itgb3/Lgals3bp/Prkcb/Sparc/Tgfb2/Timp3	12	Skin	Female	XL	Down
R-MMU-6798695	Neutrophil degranulation	32/325	436/7574	0.073394495412844	1.71043048694425	3.23528967720917	0.00190636569540381	0.026477301325053	0.0234561018896469	Adgrg3/Alox5/Apaf1/Arhgap45/Arhgap9/Atp8b4/B4galt1/Cd55/Cfp/Ctsh/Dock2/Ear2/Fcgr2b/Fgr/Folr2/H2-T23/Ifi204/Ifi211/Itgal/Man2b1/Mmp9/Mndal/Nckap1l/Nfam1/Olr1/Plau/Pnp/Pnp2/Ptpn6/Ptprc/Ptprj/Sirpa	32	Skin	Female	XL	Down
R-MMU-9706369	Negative regulation of FLT3	4/325	14/7574	0.285714285714286	6.65846153846154	4.48681432089164	0.0023660832424458	0.032120114423243	0.0284550403143171	Cbl/Flt3/Ptprj/Sla	4	Skin	Female	XL	Down
R-MMU-373076	Class A/1 (Rhodopsin-like receptors)	17/325	185/7574	0.0918918918918919	2.1415051975052	3.32818556932359	0.00241543260462787	0.032120114423243	0.0284550403143171	Ackr3/Agtr2/Ccr5/Ccr6/Ccr8/Cmklr1/Cnr2/Cxcl10/Cxcr6/F2rl2/Gpr18/Gpr65/Gpr68/Npy1r/Oxtr/P2ry10/Plppr4	17	Skin	Female	XL	Down
R-MMU-114604	GPVI-mediated activation cascade	6/325	33/7574	0.181818181818182	4.2372027972028	3.94592671881525	0.00247183285240549	0.0321853235990298	0.0285128087799406	Col1a1/Col1a2/Lyn/Pik3r6/Ptpn6/Vav1	6	Skin	Female	XL	Down
R-MMU-2022854	Keratan sulfate biosynthesis	5/325	25/7574	0.2	4.66092307692308	3.88197294493347	0.00368720662046398	0.0470306966895916	0.0416642466673266	B4galt1/B4galt5/B4galt6/Ogn/St3gal1	5	Skin	Female	XL	Down
R-MMU-114608	Platelet degranulation	11/325	101/7574	0.108910891089109	2.53812642802742	3.2948969707699	0.00385487172978818	0.0481858966223522	0.0426876322077596	F5/F8/Fermt3/Fn1/Gas6/Igf1/Itgb3/Lgals3bp/Sparc/Tgfb2/Timp3	11	Skin	Female	XL	Down
R-MMU-2142691	Synthesis of Leukotrienes (LT) and Eoxins (EX)	4/325	16/7574	0.25	5.82615384615385	4.0916108220377	0.00401922223065384	0.0483079595030509	0.0427957670713344	Alox15/Alox5/Dpep2/Ggt5	4	Skin	Female	XL	Down
R-MMU-3000170	Syndecan interactions	4/325	16/7574	0.25	5.82615384615385	4.0916108220377	0.00401922223065384	0.0483079595030509	0.0427957670713344	Fgf2/Fn1/Itgb3/Sdc3	4	Skin	Female	XL	Down
R-MMU-2871809	FCERI mediated Ca+2 mobilization	5/325	26/7574	0.192307692307692	4.48165680473373	3.76524548747201	0.00440753069037426	0.0518985493012164	0.0459766516756881	Btk/Grap2/Lyn/Nfatc2/Vav1	5	Skin	Female	XL	Down
R-MMU-199418	Negative regulation of the PI3K/AKT network	11/325	103/7574	0.106796116504854	2.48884241971621	3.22117698381652	0.0044840346596251	0.0518985493012164	0.0459766516756881	Cd86/Esr1/Fgf2/Flt3/Icos/Ntrk2/Phlpp2/Pik3ap1/Pik3cd/Pip4k2a/Vav1	11	Skin	Female	XL	Down
R-MMU-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	10/325	89/7574	0.112359550561798	2.61849611063094	3.25197628694504	0.00460851933399507	0.0523695378863076	0.0463938979843331	Apol9a/Csf1/F5/Fbn1/Fn1/Gas6/Gpc3/Igf1/Igfbp6/Ltbp1	10	Skin	Female	XL	Down
R-MMU-1630316	Glycosaminoglycan metabolism	11/325	108/7574	0.101851851851852	2.37361823361823	3.0441814909389	0.00641743701071731	0.0716231809231842	0.0634505990157388	B4galt1/B4galt5/B4galt6/Chsy1/Gpc3/Has2/Ncan/Ndst3/Ogn/Sdc3/St3gal1	11	Skin	Female	XL	Down
R-MMU-512988	Interleukin-3, Interleukin-5 and GM-CSF signaling	6/325	40/7574	0.15	3.49569230769231	3.35077168737203	0.00666060442563359	0.0730329432635263	0.064699500053246	Cbl/Inpp5d/Lyn/Pik3cd/Ptpn6/Vav1	6	Skin	Female	XL	Down
R-MMU-416482	G alpha (12/13) signalling events	8/325	66/7574	0.121212121212121	2.82480186480187	3.15255128933241	0.00691073928623021	0.074469173342998	0.0659718487215443	Arhgef6/Btk/Fgd2/Gng12/Gng2/Itsn1/Prex1/Vav1	8	Skin	Female	XL	Down
R-MMU-9607240	FLT3 Signaling	5/325	29/7574	0.172413793103448	4.01803713527852	3.44770870295933	0.00716292432645724	0.0758419920900525	0.0671880216241981	Cbl/Flt3/Grap2/Ptprj/Sla	5	Skin	Female	XL	Down
R-MMU-1280215	Cytokine Signaling in Immune system	29/325	420/7574	0.069047619047619	1.60912820512821	2.71954028137909	0.00728083124064505	0.0758419920900525	0.0671880216241981	Adar/Cbl/Cd40/Csf1/Csf1r/Eif2ak2/Flt3/Ghr/Grap2/Il10ra/Il16/Il18rap/Il1r1/Il1rl2/Il4ra/Inpp5d/Irf9/Lif/Lyn/Mx2/Oasl1/Pik3cd/Psme2b/Ptpn6/Ptprj/Rigi/Sla/Uba7/Vav1	29	Skin	Female	XL	Down
R-MMU-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	10/325	96/7574	0.104166666666667	2.4275641025641	2.98040383682959	0.00785652945297902	0.0804972280018342	0.0713120706172039	Cd86/Esr1/Fgf2/Flt3/Icos/Ntrk2/Pik3ap1/Pik3cd/Pip4k2a/Vav1	10	Skin	Female	XL	Down
R-MMU-983705	Signaling by the B Cell Receptor (BCR)	10/325	97/7574	0.103092783505155	2.40253766851705	2.94356289594828	0.00843679490408726	0.0840657750375523	0.07447342765432	Btk/Dapp1/Lyn/Nfatc2/Pik3ap1/Pik3cd/Prkcb/Psme2b/Ptpn6/Vav1	10	Skin	Female	XL	Down
R-MMU-380108	Chemokine receptors bind chemokines	6/325	42/7574	0.142857142857143	3.32923076923077	3.20493050692937	0.00847383012378527	0.0840657750375523	0.07447342765432	Ackr3/Ccr5/Ccr6/Ccr8/Cxcl10/Cxcr6	6	Skin	Female	XL	Down
R-MMU-9839373	Signaling by TGFBR3	4/325	20/7574	0.2	4.66092307692308	3.47099285931534	0.00934516481254217	0.0912613751224821	0.08084797189798	Arrb2/Fgf2/Mmp16/Tgfb2	4	Skin	Female	XL	Down
